,Country,Status,Non-fossil,Fossil,Non-fossil share,Fossil share
1,Kyrgyzstan,Construction,1960.0,0.0,1.0,0.0
2,Kyrgyzstan,Operating,2990.0,813.0,0.7862214041546147,0.21377859584538522
0,Laos,Announced,1430.0,600.0,0.7044334975369458,0.2955665024630542
3,Laos,Pre-construction,8912.0,4150.0,0.6822844893584443,0.3177155106415557
1,Laos,Construction,5036.0,660.0,0.8841292134831461,0.11587078651685394
2,Laos,Operating,8503.0,1878.0,0.8190925729698487,0.18090742703015122
0,Latvia,Announced,2849.0,0.0,1.0,0.0
3,Latvia,Pre-construction,273.0,0.0,1.0,0.0
1,Latvia,Construction,0.0,0.0,0.0,0.0
2,Latvia,Operating,1680.0,1087.0,0.607155764365739,0.3928442356342609
0,Lebanon,Announced,0.0,5006.0,0.0,1.0
3,Lebanon,Pre-construction,385.0,0.0,1.0,0.0
1,Lebanon,Construction,100.0,0.0,1.0,0.0
2,Lebanon,Operating,108.0,2486.0,0.04163454124903624,0.9583654587509638
0,Lesotho,Announced,0.0,0.0,0.0,0.0
3,Lesotho,Pre-construction,140.0,0.0,1.0,0.0
1,Lesotho,Construction,0.0,0.0,0.0,0.0
2,Lesotho,Operating,30.0,0.0,1.0,0.0
0,Liberia,Announced,55.0,0.0,1.0,0.0
3,Liberia,Pre-construction,140.0,0.0,1.0,0.0
