Country,Parent,Capacity (GW),Type
Others,6.294,Romania,Hydropower
Others,1.411,Romania,Nuclear
Others,3.3498,Romania,Oil/Gas
Others,3.480894,Romania,Utility-Scale Solar
Others,5.484,Romania,Wind
Others,0.154,Russia,Bioenergy
Others,36.871608,Russia,Coal
Others,0.074,Russia,Geothermal
Others,52.288599999999995,Russia,Hydropower
Others,28.576,Russia,Nuclear
Others,114.1492416,Russia,Oil/Gas
Others,2.1418525,Russia,Utility-Scale Solar
Others,2.6052,Russia,Wind
Others,0.044,Rwanda,Hydropower
Others,0.11090000000000001,Rwanda,Oil/Gas
Others,0.013685500000000001,Rwanda,Utility-Scale Solar
Others,0.375,Réunion,Bioenergy
Others,0.079,Réunion,Hydropower
Others,0.29960000000000003,Réunion,Oil/Gas
Others,0.133378,Réunion,Utility-Scale Solar
Others,0.026600000000000002,Réunion,Wind
Others,0.0022,Saint Kitts and Nevis,Wind
Others,0.021,Saint Pierre and Miquelon,Oil/Gas
Others,0.0012,Saint Vincent and the Grenadines,Utility-Scale Solar
Others,0.051,Samoa,Oil/Gas
Others,0.007801,Samoa,Utility-Scale Solar
Others,0.011329,Sao Tome and Principe,Utility-Scale Solar
Others,100.6202,Saudi Arabia,Oil/Gas
Others,11.15246125,Saudi Arabia,Utility-Scale Solar
Others,0.4,Saudi Arabia,Wind
Others,0.04,Senegal,Bioenergy
Others,0.155,Senegal,Coal
Others,0.8025,Senegal,Oil/Gas
Others,0.254285,Senegal,Utility-Scale Solar
Others,0.208,Senegal,Wind
Others,0.037200000000000004,Serbia,Bioenergy
Others,4.785,Serbia,Coal
Others,1.587,Serbia,Hydropower
Others,0.593622,Serbia,Oil/Gas
Others,0.19744499999999998,Serbia,Utility-Scale Solar
Others,0.6041,Serbia,Wind
Others,0.093,Seychelles,Oil/Gas
Others,0.006775,Seychelles,Utility-Scale Solar
Others,0.006,Seychelles,Wind
Others,0.032,Sierra Leone,Bioenergy
Others,0.05,Sierra Leone,Hydropower
Others,0.237,Sierra Leone,Oil/Gas
Others,0.01045,Sierra Leone,Utility-Scale Solar
Others,0.438,Singapore,Bioenergy
Others,14.726,Singapore,Oil/Gas
Others,0.22498600000000002,Singapore,Utility-Scale Solar
Others,0.274,Slovakia,Coal
Others,2.197,Slovakia,Hydropower
Others,2.471,Slovakia,Nuclear
Others,1.076,Slovakia,Oil/Gas
Others,0.88585,Slovakia,Utility-Scale Solar
Others,1.069,Slovenia,Coal
Others,1.07,Slovenia,Hydropower
Others,0.727,Slovenia,Nuclear
Others,0.535,Slovenia,Oil/Gas
Others,0.09324900000000001,Slovenia,Utility-Scale Solar
Others,0.0027400000000000002,Solomon Islands,Utility-Scale Solar
Others,0.065,Somalia,Oil/Gas
Others,0.06256,Somalia,Utility-Scale Solar
Others,0.3439,South Africa,Bioenergy
Others,45.024100000000004,South Africa,Coal
Others,3.534,South Africa,Hydropower
Others,1.94,South Africa,Nuclear
Others,3.7053000000000003,South Africa,Oil/Gas
Others,4.86955325,South Africa,Utility-Scale Solar
Others,4.263,South Africa,Wind
Others,1.613,South Korea,Bioenergy
Others,39.59653,South Korea,Coal
Others,6.155,South Korea,Hydropower
Others,27.071,South Korea,Nuclear
Others,50.678184,South Korea,Oil/Gas
Others,11.195264,South Korea,Utility-Scale Solar
Others,1.6492,South Korea,Wind
Others,0.118,South Sudan,Oil/Gas
Others,0.04292,South Sudan,Utility-Scale Solar
Others,0.82135,Spain,Bioenergy
Others,0.26,Spain,Coal
Others,16.335,Spain,Hydropower
Others,7.408,Spain,Nuclear
Others,31.284,Spain,Oil/Gas
Others,33.61465529,Spain,Utility-Scale Solar
Others,30.99244,Spain,Wind
Others,0.038,Sri Lanka,Bioenergy
Others,0.9,Sri Lanka,Coal
Others,1.495,Sri Lanka,Hydropower
Others,1.4254,Sri Lanka,Oil/Gas
Others,0.15263500000000002,Sri Lanka,Utility-Scale Solar
Others,0.225,Sri Lanka,Wind
Others,0.1758,Sudan,Bioenergy
Others,1.85,Sudan,Hydropower
Others,1.4508,Sudan,Oil/Gas
Others,0.06299,Sudan,Utility-Scale Solar
Others,0.18,Suriname,Hydropower
Others,0.222,Suriname,Oil/Gas
Others,0.007701,Suriname,Utility-Scale Solar
Others,3.3337,Sweden,Bioenergy
Others,13.73772,Sweden,Hydropower
Others,7.184,Sweden,Nuclear
Others,2.619,Sweden,Oil/Gas
Others,0.606394,Sweden,Utility-Scale Solar
Others,16.3621,Sweden,Wind
Others,0.2745,Switzerland,Bioenergy
Others,14.073360000000001,Switzerland,Hydropower
Others,3.095,Switzerland,Nuclear
Others,0.0988,Switzerland,Oil/Gas
Others,0.0907265,Switzerland,Utility-Scale Solar
Others,0.0544,Switzerland,Wind
Others,1.585,Syria,Hydropower
Others,7.6623,Syria,Oil/Gas
Others,0.18962,Syria,Utility-Scale Solar
Others,0.5028,Taiwan,Bioenergy
Others,14.999,Taiwan,Coal
Others,0.0052,Taiwan,Geothermal
Others,4.48,Taiwan,Hydropower
Others,21.406723999999997,Taiwan,Oil/Gas
Others,4.739776,Taiwan,Utility-Scale Solar
Others,4.4516800000000005,Taiwan,Wind
Others,0.4,Tajikistan,Coal
Others,5.834,Tajikistan,Hydropower
Others,0.206,Tajikistan,Oil/Gas
Others,0.0012,Tajikistan,Utility-Scale Solar
Others,0.046,Tanzania,Bioenergy
Others,2.7198,Tanzania,Hydropower
Others,0.849,Tanzania,Oil/Gas
Others,0.1399,Tanzania,Utility-Scale Solar
Others,2.57498,Thailand,Bioenergy
Others,5.6075289999999995,Thailand,Coal
Others,4.072,Thailand,Hydropower
Others,34.446093,Thailand,Oil/Gas
Others,4.5463282,Thailand,Utility-Scale Solar
Others,2.137,Thailand,Wind
Others,0.121,The Gambia,Oil/Gas
Others,0.02001,The Gambia,Utility-Scale Solar
Others,0.255,Timor-Leste,Oil/Gas
Others,0.066,Togo,Hydropower
Others,0.165,Togo,Oil/Gas
Others,0.0719,Togo,Utility-Scale Solar
Others,0.0047,Tonga,Utility-Scale Solar
Others,0.0014,Tonga,Wind
Others,2.0461400000000003,Trinidad and Tobago,Oil/Gas
Others,0.025,Tunisia,Hydropower
Others,5.518,Tunisia,Oil/Gas
Others,0.1718,Tunisia,Utility-Scale Solar
Others,0.253,Tunisia,Wind
Others,7.087,Turkmenistan,Oil/Gas
Others,0.009,Turkmenistan,Utility-Scale Solar
Others,1.149,Türkiye,Bioenergy
Others,18.135887999999998,Türkiye,Coal
Others,1.8923599999999998,Türkiye,Geothermal
Others,26.44168,Türkiye,Hydropower
Others,26.003916,Türkiye,Oil/Gas
Others,16.030806000000002,Türkiye,Utility-Scale Solar
Others,13.970600000000001,Türkiye,Wind
Others,0.060700000000000004,Uganda,Bioenergy
Others,1.497,Uganda,Hydropower
Others,0.189,Uganda,Oil/Gas
Others,0.11499000000000001,Uganda,Utility-Scale Solar
Others,3.64,Ukraine,Coal
Others,6.247,Ukraine,Hydropower
Others,13.835,Ukraine,Nuclear
Others,3.7990999999999997,Ukraine,Oil/Gas
Others,5.339846,Ukraine,Utility-Scale Solar
Others,0.5667000000000001,Ukraine,Wind
Others,0.232,United Arab Emirates,Bioenergy
Others,0.25,United Arab Emirates,Hydropower
Others,5.668,United Arab Emirates,Nuclear
Others,44.540099999999995,United Arab Emirates,Oil/Gas
Others,7.07358,United Arab Emirates,Utility-Scale Solar
Others,0.099,United Arab Emirates,Wind
Others,5.3053360000000005,United Kingdom,Bioenergy
Others,4.18,United Kingdom,Hydropower
Others,6.534,United Kingdom,Nuclear
Others,36.395199999999996,United Kingdom,Oil/Gas
Others,10.2497985,United Kingdom,Utility-Scale Solar
Others,30.57129,United Kingdom,Wind
Others,10.34068,United States,Bioenergy
Others,179.9798201,United States,Coal
Others,3.7335,United States,Geothermal
Others,95.426,United States,Hydropower
Others,102.475,United States,Nuclear
Others,541.6105622,United States,Oil/Gas
Others,151.488789,United States,Utility-Scale Solar
Others,158.54137599999999,United States,Wind
Others,0.708,Uruguay,Bioenergy
Others,0.593,Uruguay,Hydropower
Others,1.1022,Uruguay,Oil/Gas
Others,0.316073,Uruguay,Utility-Scale Solar
Others,1.5354,Uruguay,Wind
Others,2.386,Uzbekistan,Coal
Others,1.902,Uzbekistan,Hydropower
Others,14.1285,Uzbekistan,Oil/Gas
Others,2.4143049999999997,Uzbekistan,Utility-Scale Solar
Others,1.6,Uzbekistan,Wind
Others,0.0009570000000000001,Vanuatu,Utility-Scale Solar
Others,0.0034,Vanuatu,Wind
Others,16.01,Venezuela,Hydropower
Others,2.3326,Venezuela,Oil/Gas
Others,0.013900000000000001,Venezuela,Utility-Scale Solar
Others,0.493,Vietnam,Bioenergy
Others,27.483340000000002,Vietnam,Coal
Others,17.71894,Vietnam,Hydropower
Others,9.77,Vietnam,Oil/Gas
Others,15.125161,Vietnam,Utility-Scale Solar
Others,7.089,Vietnam,Wind
Others,0.03266,Virgin Islands (U.S.),Utility-Scale Solar
Others,0.072,Western Sahara,Oil/Gas
Others,0.09244999999999999,Western Sahara,Utility-Scale Solar
Others,0.813,Western Sahara,Wind
Others,2.1629,Yemen,Oil/Gas
Others,0.254955,Yemen,Utility-Scale Solar
Others,0.04,Zambia,Bioenergy
Others,0.33,Zambia,Coal
Others,4.128,Zambia,Hydropower
Others,0.105,Zambia,Oil/Gas
Others,0.2835002,Zambia,Utility-Scale Solar
Others,0.074,Zimbabwe,Bioenergy
Others,1.77,Zimbabwe,Coal
Others,0.099854,Zimbabwe,Utility-Scale Solar
Others,0.054,Åland Islands,Wind
Da Afghanistan Breshna Sherkat,0.152,,
Ministry of Energy and Water (Afghanistan),0.094,,
Ministry of Water & Power Afghanistan,0.066,,
Ministry of Water Resources Government of India,0.042,,
Ministry of Energy and Water (Afghanistan),0.1216,,
United States Agency for International Development,0.105,,
Bayat Group,0.04,,
77 Construction Contracting & Trading Co,0.031758,,
unknown,0.028399999999999998,,
Zularistan Ltd,0.01044,,
Dynasty Oil & Gas PVT LTD (DYNASTY),0.00935,,
Ethiopian Sugar Industry Group,0.136,,
Sappi Ltd,0.1245,,
Companhia de Bioenergia de Angola Lda,0.1,,
Kenana Sugar Co,0.09459999999999999,,
unknown,0.08120000000000001,,
Tongaat Hulett Ltd,0.0777,,
Government of Ethiopia,0.062,,
Transvaal Suiker Beperk Middenen Ontwikkeling Pty Ltd,0.0544,,
Sarrai Group Ltd,0.0517,,
Illovo Sugar Africa Holdings Ltd,0.0493,,
unknown,0.045,,
unknown,0.045,,
Alteo Energy Ltd,0.041,,
Ubombo Sugar Ltd,0.04,,
Compagnie Sucriere Senegalaise SA,0.04,,
Zambia Sugar Co,0.04,,
Hippo Valley Estates Ltd,0.039,,
Triangle Pvt Ltd,0.035,,
Sunbird Bioenergy (SL) Ltd,0.032,,
Royal Eswatini Sugar Corporation Ltd,0.03,,
Eskom Holdings SOC Ltd,44.531800000000004,,
TAQA Morocco SA,2.056,,
ZESA Holdings Ltd,1.62,,
Botswana Power Corp,0.732,,
Nareva Holding SA,0.702702,,
Office National de l'Electricité et de l'Eau Potable (Morocco),0.475,,
Mitsui & Co Ltd,0.4158,,
Dangote Industries Ltd,0.3445,,
ENGIE SA,0.267498,,
Nava Ltd,0.195,,
Power Construction Corporation of China Ltd,0.175,,
Namibia Power Corp Ltd,0.12,,
ZCCM Investments Holdings PLC,0.105,,
Zhongjin Heli Energy Pvt Ltd,0.1,,
Mondi PLC,0.0723,,
Development Bank of Southern Africa Ltd,0.07,,
Government Employees Pension Fund (South Africa),0.07,,
Harith Holdings Pty Ltd,0.07,,
Mergence Investment Managers Pty Ltd,0.07,,
Public Investment Corporation SOC Ltd,0.07,,
Kenya Electricity Generating Company PLC,0.6345,,
Ormat Technology Inc,0.147,,
Geothermal Development Company (GDC),0.07,,
Ethiopian Electric Power Corp,9.201,,
ZESCO Ltd,4.038,,
PRODEL,3.47,,
Egyptian Electricity Holding Co,2.842,,
Eskom,2.774,,
Tanzania Electric Supply Company Ltd,2.643,,
Societe Nationale d'Electricite (SNEL),2.476,,
Mainstream Energy Solutions Ltd,2.038,,
Electricidade de Moçambique EP,2.005,,
Ministry of Irrigation and Water Resources,1.85,,
Office National de L'Electricite de L'Eau Potable,1.745,,
Volta River Authority,1.18,,
Uganda Electricity Generation Company LTD (UEGCL),1.163,,
Kenya Electricity Generating Company PLC,0.722,,
North South Power,0.6,,
South African Department of Water and Sanitation,0.6,,
ERANOVE,0.50544,,
Electricite De Guinee SA,0.42710000000000004,,
Bui Power Authority (BPA),0.404,,
Electricity Generation Co (Malawi) Ltd,0.351,,
Eskom,1.94,,
Egyptian Electricity Holding Co,51.3113,,
Sonelgaz SpA,22.736099999999997,,
General Electricity Company of Libya,14.165,,
Tunisian Company of Electricity and Gas,5.491,,
Niger Delta Power Holding Co,3.709,,
Sonatrach SpA,2.50473,,
Eskom Holdings SOC Ltd,2.4203,,
Office National de l'Electricité et de l'Eau Potable (Morocco),1.501,,
Shariket Kahraba Terga SpA,1.2,,
Sudanese Thermal Power Generating Company Ltd,1.0439,,
KEPCO Energy Resources Ltd,0.924,,
Sonagás,0.72,,
CGN Energy International Holding Co,0.6826,,
Creditas BV,0.6826,,
Transnational Corporation PLC,0.67626,,
Algerian Utilities International Ltd,0.6257699999999999,,
Volta River Authority,0.574,,
Dangote Industries Ltd,0.57,,
Libyan Iron and Steel Co,0.507,,
Geregu Power PLC,0.507,,
New and Renewable Energy Authority,0.5927292857142856,,
unknown,0.57577,,
AMEA Power,0.5,,
Scatec ASA,0.47955195000000006,,
H1 Holdings Pty Ltd,0.42273449999999996,,
SOLA Group,0.39071999999999996,,
ACWA Power Co,0.32545999999999997,,
Sun Africa LLC,0.307545,,
Enel Green Power SpA,0.27684,,
ACWA Power Co,0.24814,,
General Electricity Company of Libya,0.23375,,
TotalEnergies SE,0.23375,,
Solar Capital,0.22707,,
Shariket Kahraba wa Taket Moutadjadida SPA (SKTM),0.22546000000000002,,
unknown,0.2085,,
Alcazar Energy,0.19488,,
unknown,0.1880855,,
OCP Group,0.17574,,
SENER,0.175,,
ENGIE SA,0.163,,
New and Renewable Energy Authority,1.378,,
Office National de l'Electricité et de l'Eau Potable (Morocco),0.962,,
unknown,0.897,,
Lekela Power,0.748,,
Enel Green Power SpA,0.677,,
Ethiopian Electric Power Corp,0.664,,
AMEA Power,0.502,,
Moroccan Wind Energy Company (EEM),0.453,,
Eurus Energy Holdings Corp,0.36519999999999997,,
ENGIE SA,0.3327,,
Office National de l'Electricité et de l'Eau Potable (Morocco),0.3,,
unknown,0.283,,
Tunisian Company of Electricity and Gas,0.253,,
Lekela Power,0.252,,
Orascom Construction PLC,0.21509999999999999,,
Moroccan Wind Energy Company (EEM),0.202,,
EDF Renewables,0.199,,
Lekela Power,0.158,,
Globeleq Africa Investments Ltd,0.1515,,
Kenya Craftskills Energy International Ltd,0.15,,
KESH,1.35,,
Statkraft,0.197,,
Ayen Enerji AŞ,0.106,,
Statkraft AS,0.072,,
EVN AG,0.0225,,
Verbund AG,0.0225,,
Voltalia SA,0.12179999999999999,,
unknown,0.07596,,
Blessed Investment Group,0.02523,,
Matrix Konstruksion,0.02523,,
Info-Telecom,0.023375,,
Favina Group,0.019350000000000003,,
M&K Energy Trading,0.019350000000000003,,
KESH,0.012061500000000001,,
Sonelgaz SpA,0.196,,
Sonelgaz SpA,22.736099999999997,,
Sonatrach SpA,2.50473,,
Shariket Kahraba Terga SpA,1.2,,
Algerian Utilities International Ltd,0.6257699999999999,,
Shariket Kahraba Berrouaghia SpA,0.489,,
unknown,0.025,,
Shariket Kahraba wa Taket Moutadjadida SPA (SKTM),0.22546000000000002,,
unknown,0.1184,,
Sonelgaz SpA,0.054700000000000006,,
New Energy Algeria (NEAL),0.01,,
Sonatrach SpA,0.01,,
Eni SpA,0.005,,
Shariket Kahraba wa Taket Moutadjadida SPA (SKTM),0.01,,
American Samoa Power Authority,0.023,,
unknown,0.0013089999999999998,,
Centre de Tractament de Residus d’Andorra SA,0.018,,
unknown,0.045,,
unknown,0.0033,,
Companhia de Bioenergia de Angola Lda,0.1,,
PRODEL,3.47,,
Elecnor SA,0.06,,
Empresa Nacional de Electricidade,0.05,,
Public Electricity Production Co,0.04,,
unknown,0.034,,
Sonagás,0.72,,
unknown,0.125,,
Public Electricity Production Co,0.084,,
Sun Africa LLC,0.307545,,
Angolan Ministry of Energy and Water,0.08352,,
MCA Group,0.023749,,
unknown,0.023399999999999997,,
Solenova,0.02175,,
TotalEnergies SE,0.0155295,,
Sonangol EP,0.009134999999999999,,
Etablissements Maurel & Prom SA,0.0057855,,
unknown,0.05,,
unknown,0.0012,,
unknown,0.010299999999999998,,
Arauco Argentina SA,0.082,,
Fuentes Renovables de Energía SA,0.08,,
Ingenio y Refinería San Martín del Tabacal SRL,0.04,,
Dynamotive Latinoamericana SA,0.018,,
Ticino Biomass Power Co,0.01,,
AES Corp,0.525,,
Entidad Binacional Yacyreta (EBY),3.1,,
Comisión Técnica Mixta (CTM),1.89,,
Sociedad Energía Sadesa Central Puerto,1.424,,
Enel Generación,1.328,,
AES Energía,1.144,,
Pampa Energia SA,0.916,,
Empresa Provincial de Energía de Córdoba (EPEC),0.809,,
Orazul Energy Corp,0.486,,
Aluar Aluminio Argentino SAIC,0.2832,,
Energía Provincial Sociedad del Estado (EPSE),0.235,,
unknown,0.231,,
Energía de Misiones SA (EMSA),0.12,,
Hidroelectrica Ameghino,0.06,,
Provincia de San Juan,0.042,,
Empresa Provincial de Energia de Cordoba,0.038,,
Hidrocuyo SA,0.03,,
Provincia de Mendoza,0.03,,
Nucleoelectrica Argentina SA,1.763,,
Central Puerto SA,5.904426,,
Pampa Energia SA,3.6967280000000002,,
YPF SA,2.0483249999999997,,
Grupo Albanesi,1.6049,,
AES Corp,1.4834559999999999,,
Government of Argentina,1.135926,,
unknown,0.7581199999999999,,
General Electric Co,0.682775,,
Capex SA,0.672,,
AES Andes SA,0.643,,
Aluar Aluminio Argentino SAIC,0.585,,
Scc Power Parent Ltd,0.5375,,
Empresa Provincial de Energia de Cordoba,0.466,,
Province of Buenos Aires,0.31778999999999996,,
BC Energy Investments Corp,0.25220000000000004,,
BP PLC,0.25220000000000004,,
Industrias Juan F. Secco SA,0.195,,
Tenaris SA,0.163,,
Grupo Taselli,0.14,,
General De Equipos de Colombia SA,0.12,,
Genneia SA,0.66525,,
MSU Green Energy,0.31489999999999996,,
YPF Luz SA,0.287,,
Jujuy Energía y Minería Sociedad Estado (JEMSE),0.27404999999999996,,
unknown,0.2565835,,
360 Energy SA,0.20357,,
Neoen SA,0.18096,,
Ganfeng Lithium Group,0.11220000000000001,,
Central Puerto SA,0.10179,,
Canadian Solar,0.087,,
JinkoSolar Co Ltd,0.08004,,
Agro Industrias Baires SA,0.0374,,
Total Eren SA,0.0261,,
Diaser SA,0.022,,
Cementos Avellaneda SA,0.02057,,
Hanz Energy,0.02,,
Coral Consultoría en Energía SA,0.0187,,
Solargen Ullum SA,0.0126225,,
Eternum Energy SA,0.01044,,
Acindar Industria Argentina de Aceros SA,0.008415,,
Genneia SA,0.9445,,
YPF Energía Eléctrica SA,0.552,,
Pampa Energia SA,0.5267999999999999,,
PCR SA,0.45375,,
Central Puerto SA,0.451,,
Isolux LLC,0.304,,
unknown,0.2782,,
AES Corp,0.24980000000000002,,
Aluar Aluminio Argentino SAIC,0.24580000000000002,,
Parque Eólico Arauco SAPEM,0.1494,,
Total Eren SA,0.11402,,
Tenaris SA,0.103,,
Eipor SA,0.1,,
Goldwin,0.1,,
Envision Energy,0.06,,
Eolia Renovables SA (EOLIASUR),0.05,,
Nordex,0.05,,
Grupo Frali,0.04,,
Acindar Industria Argentina de Aceros SA,0.03825,,
ArcelorMittal SA,0.036,,
International Power CORP CJSC,0.407,,
ContourGlobal Ltd,0.404,,
International Energy Corporation,0.149,,
Ministry Of Territorial Administration And Infrastructure,0.448,,
Tashir Group,0.631,,
Yerevan Thermal Power Plant CJSC,0.242,,
Renco SpA,0.1143,,
Simest SpA,0.0381,,
unknown,0.26759700000000003,,
Utilities Aruba NV,0.194,,
unknown,0.0088,,
NuCapital Inc,0.03,,
Wilmar Sugar Australia Ltd,0.205,,
Capital Dynamics Inc,0.068,,
Mackay Sugar Ltd,0.058,,
Energy Developments Pty Ltd,0.043,,
unknown,0.0304,,
National Power Pty Ltd,0.03,,
Advanced Energies Group Pty Ltd,0.024,,
Landfill Operations Pty Ltd,0.00888,,
Bundaberg Sugar Ltd,0.007,,
AGL Energy Ltd,4.88,,
Stanwell Corp Ltd,3.305,,
Origin Energy Ltd,2.88,,
CLP Holdings Ltd,2.87,,
CS Energy Ltd,1.91,,
Engiana Establishment,1.78,,
Chow Tai Fook Enterprises Ltd,1.026,,
Electricity Retail and Generation Corp,0.804,,
Rio Tinto Ltd,0.7072800000000001,,
NRG Energy Inc,0.63,,
China Huaneng Group Co Ltd,0.44,,
Creditas BV,0.44,,
Kansai Electric Power Co,0.233,,
Sumitomo Corp,0.233,,
SLMA GPS Pty Ltd,0.1428,,
South32 Ltd,0.12727999999999998,,
Ryowa II GPS Pty Ltd,0.11928,,
small shareholder(s),0.08656,,
Japan Alumina Associates (Australia) Pty Ltd,0.0148,,
Snowy Hydro Ltd,4.057,,
Hydro-Electric Corp,2.308,,
CleanCo Queensland Ltd,0.658,,
AGL Energy Ltd,0.51,,
Origin Energy Ltd,0.24,,
Murray-Darling Basin Authority,0.18,,
unknown,0.1,,
Stanwell Corp Ltd,0.06,,
Meridian Energy,0.058,,
Pacific Hydro,0.03,,
Origin Energy Ltd,2.838375,,
CLP Holdings Ltd,1.98,,
Snowy Hydro Ltd,1.8268,,
Chow Tai Fook Enterprises Ltd,1.533,,
AGL Energy Ltd,1.278,,
Shell PLC,1.223,,
Electricity Retail and Generation Corp,0.7965,,
TransAlta Corp,0.599,,
APA Group,0.5893999999999999,,
RATCH Group PCL,0.5877,,
Rio Tinto Ltd,0.496,,
Power Generation Corp,0.472,,
CITIC Ltd,0.456,,
Hydro-Electric Corp,0.388,,
CleanCo Queensland Ltd,0.385,,
Engie Services Australia & New Zealand Pty Ltd,0.38088,,
INPEX Corp,0.30478,,
Chevron Corp,0.27907,,
PetroChina Co Ltd,0.2595,,
Mitsui & Co Ltd,0.25865000000000005,,
unknown,1.433942,,
Neoen SA,0.9567,,
BJCE Australia,0.8921399999999999,,
Fotowatio Renewable Ventures (FRV) BV,0.8403999999999999,,
Potentia Energy,0.446195,,
UPC/AC Renewables Australia,0.4,,
Iberdrola SA,0.32015,,
RWE AG,0.30363,,
APA Group,0.29669999999999996,,
Canadian Solar,0.28971,,
BJEI Australia,0.28,,
Octopus Investments Ltd,0.275,,
John Laing Group PLC,0.230721,,
Global Power Generation,0.22619999999999998,,
Elliot Green Power (EGP),0.21284,,
Total Eren SA,0.2,,
X-Elio,0.174,,
Atmos Renewables,0.172875,,
Hana Financial Investment Co Ltd,0.162,,
ESCO Pacific,0.16094999999999998,,
unknown,1.6475,,
Acciona SA,1.1741,,
Squadron Energy Pty Ltd,0.885,,
Tilt Renewables Pty Ltd,0.8448,,
RATCH-Australia Corporation Pty Ltd,0.688,,
Neoen SA,0.57,,
Iberdrola Australia Ltd,0.536,,
Naturgy Energy Group SA,0.506,,
Pacific Hydro,0.464,,
Powering Australian Renewables (POWAR),0.45,,
Partners Group Holding AG,0.39,,
Palisade Investment Partners LLC,0.3385,,
Woolnorth Wind Farm Holdings Pty Ltd,0.307,,
Infrastructure Capital Group,0.303,,
Ark Energy,0.2769,,
Beijing Jingneng Clean Energy (Australia) Holding PTY LTD (BJCE),0.276,,
CWP Renewables,0.257,,
OPTrust,0.24,,
Goldwind,0.23721,,
Renewable Energy Systems (RES),0.222,,
Norske Skog ASA,0.05,,
unknown,0.037,,
Mondi Frantschach GmbH,0.033,,
eww AG,0.031,,
Smurfit Kappa Group PLC,0.028,,
Wien Energie GmbH,0.0245,,
Linz AG,0.017,,
Fcc Environment (Uk) Ltd,0.015,,
FunderMax GmbH,0.01,,
Energie AG Oberösterreich,0.0095,,
Verbund Hydro Power GmbH,7.095,,
Illwerke vkw,2.34,,
Tiroler Wasserkraft AG (TIWAG),1.441,,
Verbund AG,0.6153,,
KELAG,0.4111,,
Energie AG Oberösterreich GmbH,0.2535,,
Salzburg AG,0.246,,
ÖBB-Infrastruktur AG,0.194,,
